"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","resource.range","species.specificity.index","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.generality","proportional.similarity","d"
"Purple-bibbed Whitetip",2,0.08,0.238095238095238,-0.380952380952381,0.684210526315789,0.958333333333333,0.958333333333333,0.692218655243173,0.119047619047619,1.21052631578947,0.0222582972582973,0,0.0524691358024691,0.0409243611931182,2941562359.8741,0.693147180559945,2,0.111515569031463,0.256410256410256,0.0609689819365836
"Rufous-tailed Hummingbird",7,0.28,2.2297619047619,0.175680272108844,0.157894736842105,0.75,0.75,0.327326835353989,0.318537414965986,1,0.234758297258297,0.175344563552833,0.058641975308642,0.0555402044763747,838860799.928571,1.94591014905531,7,0.390304491610122,0.476190476190476,0.189231503545074
"Sparkling Violetear",1,0.04,0.0714285714285714,-0.928571428571429,0.947368421052632,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.0493827160493827,0.0316784869976359,1677720700.50048,0,1,0.0557577845157317,0.179487179487179,0
"Speckled Hummingbird",2,0.08,0.4,-0.3,0.736842105263158,0.958333333333333,0.958333333333333,0.692218655243173,0.2,1.68421052631579,0.0045995670995671,0,0.0385802469135802,0.0323005720897345,2941562359.8741,0.693147180559945,2,0.111515569031463,0.128205128205128,0.317817824552174
"Stripe-throated Hermit",5,0.2,2.07142857142857,0.214285714285714,0.315789473684211,0.833333333333333,0.833333333333333,0.408248290463863,0.414285714285714,1.21052631578947,0.0222582972582973,0,0.0524691358024691,0.0457389919217203,838860790,1.6094379124341,5,0.278788922578659,0.333333333333333,0.360418289820031
"Tawny-bellied Hermit",11,0.44,4.52142857142857,0.32012987012987,0,0.583333333333333,0.583333333333333,0.230283093235919,0.411038961038961,1.21052631578947,0.0222582972582973,0.422664624808576,0.0524691358024691,0.0581849761181068,13421771060.0457,2.39789527279837,11,0.613335629673049,0.488344988344988,0.275527840820923
"Violet-tailed Sylph",8,0.32,2.475,0.184375,0.105263157894737,0.708333333333333,0.708333333333333,0.297559517855952,0.309375,1.26315789473684,0.0964646464646465,0.245022970903522,0.0509259259259259,0.0519004337946705,13421770604.0004,2.07944154167984,8,0.446062276125853,0.474358974358974,0.199834172735729
"Wedge-billed Hummingbird",4,0.16,0.896428571428571,-0.0258928571428571,0.473684210526316,0.875,0.875,0.467707173346743,0.224107142857143,1.05263157894737,0.159758297258297,0.0145482388973966,0.0570987654320988,0.0477831926779983,6710885302.00018,1.38629436111989,4,0.223031138062927,0.371794871794872,0.135302141169134
"White-necked Jacobin",1,0.04,0.0714285714285714,-0.928571428571429,1,1,1,1,0.0714285714285714,1.31578947368421,0,0,0.0493827160493827,0.0316784869976359,1677720700.50048,0,1,0.0557577845157317,0.179487179487179,0
"White-whiskered Hermit",6,0.24,1.82142857142857,0.136904761904762,0.210526315789474,0.791666666666667,0.791666666666667,0.363241578628389,0.303571428571429,1.21052631578947,0.0222582972582973,0.00918836140888208,0.0524691358024691,0.049727857496289,838860795.708333,1.79175946922805,6,0.33454670709439,0.358974358974359,0.293179451319726
