"","degree","normalised.degree","species.strength","interaction.push.pull","nestedrank","PDI","species.specificity.index","resource.range","PSI","node.specialisation.index.NSI","betweenness","weighted.betweenness","closeness","weighted.closeness","Fisher.alpha","partner.diversity","effective.partners","proportional.similarity","proportional.generality","d"
"Glossoloma tetragonoides",1,0.0769230769230769,0.0909090909090909,-0.909090909090909,0.85,1,1,1,1,1.47368421052632,0,0,0.0511163337250294,0.02956727067399,1677720700.50048,0,1,0.224489795918367,0.101342512324211,0
"Guzmania jaramilloi",2,0.153846153846154,0.290909090909091,-0.354545454545454,0.5,0.916666666666667,0.67700320038633,0.916666666666667,1,1.31578947368421,0.158274398868458,0.016625030787094,0.0564042303172738,0.0377804014167651,2941562359.8741,0.693147180559945,2,0.326530612244898,0.202685024648422,0.0774602460157218
"Guzmania squarrosa",1,0.0769230769230769,0.2,-0.8,0.9,1,1,1,1,1.84210526315789,0,0,0.0399529964747356,0.0255931751532924,1677720700.50048,0,1,0.102040816326531,0.101342512324211,0.32881225852876
"Kohleria affinis",2,0.153846153846154,0.233766233766234,-0.383116883116883,0.55,0.916666666666667,0.67700320038633,0.916666666666667,1,1.36842105263158,0.0136727958510137,0,0.054641598119859,0.0393415750290281,2941562359.8741,0.693147180559945,2,0.36734693877551,0.202685024648422,0
"Meriania tomentosa",4,0.307692307692308,1.59285714285714,0.148214285714286,0.15,0.75,0.433012701892219,0.75,1,1.52631578947368,0.016030174446016,0.0036944512860209,0.0493537015276146,0.0406865861411316,6710885302.00018,1.38629436111989,4,0.346938775510204,0.405370049296844,0.346575339962754
"Mezobromelia capituligera",6,0.461538461538462,1.21709956709957,0.0361832611832612,0,0.583333333333333,0.311804782231162,0.583333333333333,1,1.10526315789474,0.343587930221594,0.642623412265578,0.063454759106933,0.054716443431177,838860795.708333,1.79175946922805,6,0.656462585034014,0.608055073945267,0.0483809071111891
"Palicourea acetosoides",3,0.230769230769231,1.34090909090909,0.113636363636364,0.35,0.833333333333333,0.52704627669473,0.833333333333333,1,1.36842105263158,0.0136727958510137,0,0.054641598119859,0.0352617079889807,419430397.854167,1.09861228866811,3,0.326530612244898,0.304027536972633,0.364348234831395
"Palicourea demissa",1,0.0769230769230769,0.2,-0.8,0.95,1,1,1,1,1.89473684210526,0,0,0.0393654524089307,0.0264462809917355,1677720700.50048,0,1,0.102040816326531,0.101342512324211,0.32881225852876
"Palicourea lineata",1,0.0769230769230769,1,0,1,1,1,1,1,NA,0,0,0,NA,1677720700.50048,0,1,0.0204081632653061,0.101342512324211,1
"Pitcairnia squarrosa",2,0.153846153846154,0.424242424242424,-0.287878787878788,0.6,0.916666666666667,0.67700320038633,0.916666666666667,1,1.42105263157895,0.00565770862800566,0.00105555751029169,0.0528789659224442,0.0360631104432757,2941562359.8741,0.693147180559945,2,0.285714285714286,0.202685024648422,0.19505888917686
"Renealmia sessilifolia",4,0.307692307692308,0.683766233766234,-0.0790584415584416,0.2,0.75,0.433012701892219,0.75,1,1.21052631578947,0.124304573314474,0.159512332430245,0.0599294947121034,0.048084147257701,6710885302.00018,1.38629436111989,4,0.551020408163265,0.405370049296844,0.0295058781448622
