"","Hummingbird","Iplant_Double","Time","Bird","Plant","Yobs","DateP","Transect_R","Month","Year","Traitmatch","All_Flowers","Used_Flowers","FlowerA","BAll_Flowers","BUsed_Flowers","Thresh","BFlowerA","jBird","jPlant"
"14006","Violet-tailed Sylph","Palicourea lineata","1271",17,93,0,2014-08-02,"2300_2500",8,"2014",0.02,1218,893.5,336,1,FALSE,686.5,FALSE,13,35
"14007","Violet-tailed Sylph","Palicourea lineata","1267",17,93,0,2014-06-07,"2300_2500",6,"2014",0.02,767.25,683.5,147,1,FALSE,686.5,FALSE,13,35
"14008","Violet-tailed Sylph","Palicourea lineata","396",17,93,0,2014-06-18,"2100_2300",6,"2014",0.02,1234,1025.75,147,1,FALSE,686.5,FALSE,13,35
"14009","Violet-tailed Sylph","Palicourea lineata","1093",17,93,0,2015-06-24,"2100_2300",6,"2015",0.02,2523.25,2337.25,879.5,1,TRUE,686.5,TRUE,13,35
"14010","Violet-tailed Sylph","Palicourea lineata","1265",17,93,0,2015-07-15,"2100_2300",7,"2015",0.02,2403,2128,729.75,1,TRUE,686.5,TRUE,13,35
"14011","Violet-tailed Sylph","Palicourea lineata","927",17,93,1,2013-07-24,"1900_2100",7,"2013",0.02,8771.986,6886.819,1549.458,1,TRUE,686.5,TRUE,13,35
"14012","Violet-tailed Sylph","Palicourea lineata","923",17,93,1,2014-07-23,"2100_2300",7,"2014",0.02,1805.333,1450.667,310.3333,1,FALSE,686.5,FALSE,13,35
"14013","Violet-tailed Sylph","Palicourea lineata","1261",17,93,0,2014-07-03,"2100_2300",7,"2014",0.02,1645.1,1338.95,215.5,1,FALSE,686.5,FALSE,13,35
"14014","Violet-tailed Sylph","Palicourea lineata","1278",17,93,0,2015-06-23,"2300_2500",6,"2015",0.02,1714.75,1592,879.5,1,TRUE,686.5,TRUE,13,35
"14015","Violet-tailed Sylph","Palicourea lineata","1096",17,93,0,2014-08-02,"2300_2500",8,"2014",0.02,1218,893.5,336,1,FALSE,686.5,FALSE,13,35
"14016","Violet-tailed Sylph","Palicourea lineata","400",17,93,0,2015-08-13,"2100_2300",8,"2015",0.02,1735.667,1423.333,419,1,FALSE,686.5,FALSE,13,35
"14017","Violet-tailed Sylph","Palicourea lineata","926",17,93,1,2015-07-14,"2300_2500",7,"2015",0.02,1819,1660.333,867.6667,1,TRUE,686.5,TRUE,13,35
"14018","Violet-tailed Sylph","Palicourea lineata","1203",17,93,0,2013-06-15,"2100_2300",6,"2013",0.02,19458.42,15645.25,5743.417,1,TRUE,686.5,TRUE,13,35
"14019","Violet-tailed Sylph","Palicourea lineata","1281",17,93,0,2013-06-16,"2100_2300",6,"2013",0.02,19458.42,15645.25,5743.417,1,TRUE,686.5,TRUE,13,35
"14020","Violet-tailed Sylph","Palicourea lineata","929",17,93,1,2013-07-26,"1900_2100",7,"2013",0.02,7712.778,5338.278,1584,1,TRUE,686.5,TRUE,13,35
"14021","Violet-tailed Sylph","Palicourea lineata","1274",17,93,0,2015-07-13,"2300_2500",7,"2015",0.02,1819,1660.333,867.6667,1,TRUE,686.5,TRUE,13,35
"14022","Violet-tailed Sylph","Palicourea lineata","1258",17,93,0,2014-05-21,"2100_2300",5,"2014",0.02,872.8,678.2,102.4,1,FALSE,686.5,FALSE,13,35
"14023","Violet-tailed Sylph","Palicourea lineata","1094",17,93,0,2015-08-13,"2100_2300",8,"2015",0.02,1735.667,1423.333,419,1,FALSE,686.5,FALSE,13,35
"14024","Violet-tailed Sylph","Palicourea lineata","1095",17,93,0,2014-07-23,"2300_2500",7,"2014",0.02,1211,965,310.3333,1,FALSE,686.5,FALSE,13,35
"14025","Violet-tailed Sylph","Palicourea lineata","1269",17,93,0,2014-07-01,"2300_2500",7,"2014",0.02,1049.5,876.75,215.5,1,FALSE,686.5,FALSE,13,35
"14026","Violet-tailed Sylph","Palicourea lineata","925",17,93,1,2014-07-02,"2300_2500",7,"2014",0.02,1049.5,876.75,215.5,1,FALSE,686.5,FALSE,13,35
"14027","Violet-tailed Sylph","Palicourea lineata","395",17,93,0,2014-05-21,"2100_2300",5,"2014",0.02,872.8,678.2,102.4,1,FALSE,686.5,FALSE,13,35
"14028","Violet-tailed Sylph","Palicourea lineata","1263",17,93,0,2015-06-08,"2100_2300",6,"2015",0.02,2032.25,1879,747.5,1,TRUE,686.5,TRUE,13,35
"14029","Violet-tailed Sylph","Palicourea lineata","1091",17,93,0,2014-06-19,"2100_2300",6,"2014",0.02,1234,1025.75,147,1,FALSE,686.5,FALSE,13,35
"14030","Violet-tailed Sylph","Palicourea lineata","734",17,93,0,2014-06-18,"2100_2300",6,"2014",0.02,1234,1025.75,147,1,FALSE,686.5,FALSE,13,35
"14031","Violet-tailed Sylph","Palicourea lineata","1098",17,93,0,2015-08-23,"2300_2500",8,"2015",0.02,872.3333,699.3333,419,1,FALSE,686.5,FALSE,13,35
"14032","Violet-tailed Sylph","Palicourea lineata","401",17,93,0,2015-08-25,"2100_2300",8,"2015",0.02,2920.5,2633.5,419,1,TRUE,686.5,FALSE,13,35
"14033","Violet-tailed Sylph","Pitcairnia sodiroi","931",17,95,2,2013-07-25,"2100_2300",7,"2013",3.193,13545.96,10374.04,13,1,TRUE,686.5,FALSE,13,36
"14034","Violet-tailed Sylph","Pitcairnia sodiroi","609",17,95,0,2015-08-13,"2100_2300",8,"2015",3.193,1735.667,1423.333,5.5,1,FALSE,686.5,FALSE,13,36
"14035","Violet-tailed Sylph","Pitcairnia sodiroi","932",17,95,4,2013-07-26,"2100_2300",7,"2013",3.193,13105,10102.5,13,1,TRUE,686.5,FALSE,13,36
"14036","Violet-tailed Sylph","Pitcairnia sodiroi","610",17,95,0,2015-04-28,"2100_2300",4,"2015",3.193,907.5,763.25,21.5,1,FALSE,686.5,FALSE,13,36
"14037","Violet-tailed Sylph","Pitcairnia sodiroi","611",17,95,0,2013-07-27,"2100_2300",7,"2013",3.193,13105,10102.5,13,1,TRUE,686.5,FALSE,13,36
"14038","Violet-tailed Sylph","Pitcairnia sodiroi","739",17,95,0,2013-07-27,"2100_2300",7,"2013",3.193,13105,10102.5,13,1,TRUE,686.5,FALSE,13,36
"14039","Violet-tailed Sylph","Pitcairnia sodiroi","1174",17,95,0,2015-05-13,NA,5,"2015",3.193,0,0,0,0,FALSE,686.5,FALSE,13,36
"14040","Violet-tailed Sylph","Pitcairnia sodiroi","738",17,95,0,2013-07-26,"2100_2300",7,"2013",3.193,13105,10102.5,13,1,TRUE,686.5,FALSE,13,36
"14041","Violet-tailed Sylph","Pitcairnia sodiroi","608",17,95,0,2014-08-02,"2100_2300",8,"2014",3.193,1861.5,1422.5,3,1,FALSE,686.5,FALSE,13,36
"14042","Violet-tailed Sylph","Pitcairnia sodiroi","1173",17,95,0,2015-05-13,"2300_2500",5,"2015",3.193,907.5,814.75,19.83333,1,FALSE,686.5,FALSE,13,36
"14043","Violet-tailed Sylph","Pitcairnia sodiroi","933",17,95,1,2013-07-27,"2100_2300",7,"2013",3.193,13105,10102.5,13,1,TRUE,686.5,FALSE,13,36
"14044","Violet-tailed Sylph","Pitcairnia sodiroi","737",17,95,0,2013-07-25,"2100_2300",7,"2013",3.193,13545.96,10374.04,13,1,TRUE,686.5,FALSE,13,36
"14045","Violet-tailed Sylph","Pitcairnia sodiroi","736",17,95,0,2015-04-28,"2100_2300",4,"2015",3.193,907.5,763.25,21.5,1,FALSE,686.5,FALSE,13,36
"14046","Violet-tailed Sylph","Pitcairnia sodiroi","930",17,95,9,2015-04-28,"2100_2300",4,"2015",3.193,907.5,763.25,21.5,1,FALSE,686.5,FALSE,13,36
"14047","Violet-tailed Sylph","Pitcairnia squarrosa","935",17,96,1,2015-03-27,"1700_1900",3,"2015",3.576,768.25,212.4167,56,1,FALSE,686.5,FALSE,13,37
"14048","Violet-tailed Sylph","Pitcairnia squarrosa","612",17,96,0,2014-07-22,"1700_1900",7,"2014",3.576,1926.5,1516.667,0,1,FALSE,686.5,FALSE,13,37
"14049","Violet-tailed Sylph","Pitcairnia squarrosa","986",17,96,0,2014-04-09,"1700_1900",4,"2014",3.576,622.65,331.1667,19,1,FALSE,686.5,FALSE,13,37
"14050","Violet-tailed Sylph","Pitcairnia squarrosa","613",17,96,0,2014-07-23,"1700_1900",7,"2014",3.576,1926.5,1516.667,0,1,FALSE,686.5,FALSE,13,37
"14051","Violet-tailed Sylph","Pitcairnia squarrosa","934",17,96,1,2014-03-25,"1700_1900",3,"2014",3.576,555.55,236.35,27.5,1,FALSE,686.5,FALSE,13,37
"14052","Violet-tailed Sylph","Pitcairnia squarrosa","614",17,96,0,2015-07-29,"1700_1900",7,"2015",3.576,1940.25,1193.25,20,1,FALSE,686.5,FALSE,13,37
"14053","Violet-tailed Sylph","Pitcairnia squarrosa","987",17,96,0,2015-04-26,"1700_1900",4,"2015",3.576,694.5,394,38.5,1,FALSE,686.5,FALSE,13,37
"14054","Violet-tailed Sylph","Psammisia aberrans","743",17,98,0,2015-09-09,"1900_2100",9,"2015",1.506,4951,4618.5,0,1,TRUE,686.5,FALSE,13,38
"14055","Violet-tailed Sylph","Psammisia aberrans","742",17,98,0,2014-09-27,"1900_2100",9,"2014",1.506,7591.25,7262.25,0,1,TRUE,686.5,FALSE,13,38
"14056","Violet-tailed Sylph","Psammisia aberrans","744",17,98,0,2014-01-02,NA,1,"2014",1.506,0,0,0,0,FALSE,686.5,FALSE,13,38
"14057","Violet-tailed Sylph","Psammisia aberrans","166",17,98,0,2013-07-21,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14058","Violet-tailed Sylph","Psammisia aberrans","616",17,98,0,2013-07-11,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14059","Violet-tailed Sylph","Psammisia aberrans","167",17,98,0,2013-12-15,"1300_1500",12,"2013",1.506,787.6667,284.6667,0,1,FALSE,686.5,FALSE,13,38
"14060","Violet-tailed Sylph","Psammisia aberrans","618",17,98,0,2013-11-17,"1300_1500",11,"2013",1.506,834.3333,323.3333,0,1,FALSE,686.5,FALSE,13,38
"14061","Violet-tailed Sylph","Psammisia aberrans","1005",17,98,0,2014-12-06,"1500_1700",12,"2014",1.506,3031.167,1881.75,0,1,TRUE,686.5,FALSE,13,38
"14062","Violet-tailed Sylph","Psammisia aberrans","741",17,98,0,2014-12-02,"1700_1900",12,"2014",1.506,5213.5,4411.833,0,1,TRUE,686.5,FALSE,13,38
"14063","Violet-tailed Sylph","Psammisia aberrans","617",17,98,0,2013-07-10,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14064","Violet-tailed Sylph","Psammisia aberrans","165",17,98,0,2013-07-20,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14065","Violet-tailed Sylph","Psammisia aberrans","162",17,98,0,2013-07-10,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14066","Violet-tailed Sylph","Psammisia aberrans","1175",17,98,0,2015-08-12,"1300_1500",8,"2015",1.506,942,352,0,1,FALSE,686.5,FALSE,13,38
"14067","Violet-tailed Sylph","Psammisia aberrans","163",17,98,0,2013-07-11,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14068","Violet-tailed Sylph","Psammisia aberrans","745",17,98,0,2013-11-17,"1300_1500",11,"2013",1.506,834.3333,323.3333,0,1,FALSE,686.5,FALSE,13,38
"14069","Violet-tailed Sylph","Psammisia aberrans","164",17,98,0,2013-07-09,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14070","Violet-tailed Sylph","Psammisia aberrans","615",17,98,0,2013-07-10,"1300_1500",7,"2013",1.506,1873.333,1524.667,0,1,FALSE,686.5,FALSE,13,38
"14071","Violet-tailed Sylph","Psammisia aberrans","740",17,98,0,2013-12-19,"1700_1900",12,"2013",1.506,1216.5,649.0833,0,1,FALSE,686.5,FALSE,13,38
"14072","Violet-tailed Sylph","Psammisia sodiroi","946",17,101,5,2013-08-03,"2100_2300",8,"2013",0.349,13105,10102.5,495.3333,1,TRUE,686.5,FALSE,13,39
"14073","Violet-tailed Sylph","Psammisia sodiroi","943",17,101,3,2013-07-26,"1900_2100",7,"2013",0.349,7712.778,5338.278,406.3333,1,TRUE,686.5,FALSE,13,39
"14074","Violet-tailed Sylph","Psammisia sodiroi","941",17,101,5,2014-09-10,"1900_2100",9,"2014",0.349,6513.667,6229.333,4,1,TRUE,686.5,FALSE,13,39
"14075","Violet-tailed Sylph","Psammisia sodiroi","938",17,101,1,2013-11-06,"2300_2500",11,"2013",0.349,1510.667,1364.067,55.9,1,FALSE,686.5,FALSE,13,39
"14076","Violet-tailed Sylph","Psammisia sodiroi","1179",17,101,0,2013-07-29,"2300_2500",7,"2013",0.349,11267.33,8933.333,451,1,TRUE,686.5,FALSE,13,39
"14077","Violet-tailed Sylph","Psammisia sodiroi","1205",17,101,0,2013-11-06,"2300_2500",11,"2013",0.349,1510.667,1364.067,55.9,1,FALSE,686.5,FALSE,13,39
"14078","Violet-tailed Sylph","Psammisia sodiroi","1206",17,101,0,2013-07-29,"2300_2500",7,"2013",0.349,11267.33,8933.333,451,1,TRUE,686.5,FALSE,13,39
"14079","Violet-tailed Sylph","Psammisia sodiroi","746",17,101,0,2013-07-27,"1900_2100",7,"2013",0.349,7588.917,5222.417,406.3333,1,TRUE,686.5,FALSE,13,39
"14080","Violet-tailed Sylph","Psammisia sodiroi","403",17,101,0,2014-09-11,"1500_1700",9,"2014",0.349,2194.5,2023,0,1,TRUE,686.5,FALSE,13,39
"14081","Violet-tailed Sylph","Psammisia sodiroi","1288",17,101,0,2013-07-28,"2300_2500",7,"2013",0.349,11267.33,8933.333,451,1,TRUE,686.5,FALSE,13,39
"14082","Violet-tailed Sylph","Psammisia sodiroi","937",17,101,5,2015-05-13,"2100_2300",5,"2015",0.349,1289,1155.75,13.5,1,FALSE,686.5,FALSE,13,39
"14083","Violet-tailed Sylph","Psammisia sodiroi","1285",17,101,0,2013-10-22,"2100_2300",10,"2013",0.349,5950.181,5731.439,67.36667,1,TRUE,686.5,FALSE,13,39
"14084","Violet-tailed Sylph","Psammisia sodiroi","1177",17,101,0,2014-09-23,"2300_2500",9,"2014",0.349,2427.333,2134.667,20.33333,1,TRUE,686.5,FALSE,13,39
"14085","Violet-tailed Sylph","Psammisia sodiroi","945",17,101,1,2013-08-02,"2100_2300",8,"2013",0.349,13105,10102.5,495.3333,1,TRUE,686.5,FALSE,13,39
"14086","Violet-tailed Sylph","Psammisia sodiroi","936",17,101,4,2014-11-19,"1900_2100",11,"2014",0.349,7667.4,7120.8,23.25,1,TRUE,686.5,FALSE,13,39
"14087","Violet-tailed Sylph","Psammisia sodiroi","947",17,101,1,2013-08-04,"2100_2300",8,"2013",0.349,13105,10102.5,495.3333,1,TRUE,686.5,FALSE,13,39
"14088","Violet-tailed Sylph","Psammisia sodiroi","1176",17,101,0,2013-09-30,"2300_2500",9,"2013",0.349,3045.171,2794.796,79.83333,1,TRUE,686.5,FALSE,13,39
"14089","Violet-tailed Sylph","Psammisia sodiroi","1282",17,101,0,2013-10-23,"2300_2500",10,"2013",0.349,2010.847,1827.806,52.7,1,TRUE,686.5,FALSE,13,39
"14090","Violet-tailed Sylph","Psammisia sodiroi","402",17,101,0,2013-09-20,"1500_1700",9,"2013",0.349,9079.272,8778.472,20,1,TRUE,686.5,FALSE,13,39
"14091","Violet-tailed Sylph","Psammisia sodiroi","942",17,101,1,2015-06-23,"2300_2500",6,"2015",0.349,1714.75,1592,25.66667,1,TRUE,686.5,FALSE,13,39
"14092","Violet-tailed Sylph","Psammisia sodiroi","1283",17,101,0,2014-10-23,"2300_2500",10,"2014",0.349,3105.25,2944.5,37.25,1,TRUE,686.5,FALSE,13,39
"14093","Violet-tailed Sylph","Psammisia sodiroi","1286",17,101,0,2014-11-19,"1900_2100",11,"2014",0.349,7667.4,7120.8,23.25,1,TRUE,686.5,FALSE,13,39
"14094","Violet-tailed Sylph","Psammisia sodiroi","1289",17,101,0,2013-07-29,"2300_2500",7,"2013",0.349,11267.33,8933.333,451,1,TRUE,686.5,FALSE,13,39
"14095","Violet-tailed Sylph","Psammisia sodiroi","1287",17,101,0,2013-11-06,"2300_2500",11,"2013",0.349,1510.667,1364.067,55.9,1,FALSE,686.5,FALSE,13,39
"14096","Violet-tailed Sylph","Psammisia sodiroi","940",17,101,1,2015-10-20,"2100_2300",10,"2015",0.349,7592.333,7419.333,3.5,1,TRUE,686.5,FALSE,13,39
"14097","Violet-tailed Sylph","Psammisia sodiroi","1284",17,101,0,2015-10-07,"2300_2500",10,"2015",0.349,2822,2675.667,3.5,1,TRUE,686.5,FALSE,13,39
"14098","Violet-tailed Sylph","Psammisia sodiroi","944",17,101,4,2013-07-27,"1900_2100",7,"2013",0.349,7588.917,5222.417,406.3333,1,TRUE,686.5,FALSE,13,39
"14099","Violet-tailed Sylph","Psammisia sodiroi","939",17,101,3,2013-11-06,"2300_2500",11,"2013",0.349,1510.667,1364.067,55.9,1,FALSE,686.5,FALSE,13,39
"14100","Violet-tailed Sylph","Psammisia sodiroi","1178",17,101,0,2015-09-09,"2300_2500",9,"2015",0.349,1381,1214.25,4,1,FALSE,686.5,FALSE,13,39
"14101","Violet-tailed Sylph","Psammisia sodiroi","1204",17,101,0,2014-11-19,"1900_2100",11,"2014",0.349,7667.4,7120.8,23.25,1,TRUE,686.5,FALSE,13,39
"14102","Violet-tailed Sylph","Psammisia ulbrichiana","1183",17,102,0,2013-07-28,"1700_1900",7,"2013",1.239,3133.583,2291.083,10,1,TRUE,686.5,FALSE,13,40
"14103","Violet-tailed Sylph","Psammisia ulbrichiana","1290",17,102,0,2014-06-19,"2300_2500",6,"2014",1.239,767.25,683.5,122.5,1,FALSE,686.5,FALSE,13,40
"14104","Violet-tailed Sylph","Psammisia ulbrichiana","1101",17,102,0,2015-06-24,"1900_2100",6,"2015",1.239,2438,2031,262.25,1,TRUE,686.5,FALSE,13,40
"14105","Violet-tailed Sylph","Psammisia ulbrichiana","953",17,102,1,2013-06-16,"1900_2100",6,"2013",1.239,12214.57,9535.486,1378.5,1,TRUE,686.5,TRUE,13,40
"14106","Violet-tailed Sylph","Psammisia ulbrichiana","405",17,102,0,2015-03-25,"1900_2100",3,"2015",1.239,906.75,290,23.5,1,FALSE,686.5,FALSE,13,40
"14107","Violet-tailed Sylph","Psammisia ulbrichiana","407",17,102,0,2013-06-08,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14108","Violet-tailed Sylph","Psammisia ulbrichiana","950",17,102,3,2015-07-14,"1900_2100",7,"2015",1.239,2405.417,1939.75,286,1,TRUE,686.5,FALSE,13,40
"14109","Violet-tailed Sylph","Psammisia ulbrichiana","1185",17,102,0,2013-07-30,"1700_1900",7,"2013",1.239,3316.833,2472.333,10,1,TRUE,686.5,FALSE,13,40
"14110","Violet-tailed Sylph","Psammisia ulbrichiana","948",17,102,1,2014-06-18,"1900_2100",6,"2014",1.239,1459,1100.25,225.5,1,FALSE,686.5,FALSE,13,40
"14111","Violet-tailed Sylph","Psammisia ulbrichiana","753",17,102,0,2015-07-14,"1900_2100",7,"2015",1.239,2405.417,1939.75,286,1,TRUE,686.5,FALSE,13,40
"14112","Violet-tailed Sylph","Psammisia ulbrichiana","749",17,102,0,2014-07-22,"1900_2100",7,"2014",1.239,1891.667,1493.667,93.66667,1,FALSE,686.5,FALSE,13,40
"14113","Violet-tailed Sylph","Psammisia ulbrichiana","754",17,102,0,2013-06-06,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14114","Violet-tailed Sylph","Psammisia ulbrichiana","1180",17,102,0,2014-06-19,"2100_2300",6,"2014",1.239,1234,1025.75,212.75,1,FALSE,686.5,FALSE,13,40
"14115","Violet-tailed Sylph","Psammisia ulbrichiana","1100",17,102,0,2014-06-18,"1900_2100",6,"2014",1.239,1459,1100.25,225.5,1,FALSE,686.5,FALSE,13,40
"14116","Violet-tailed Sylph","Psammisia ulbrichiana","1294",17,102,0,2013-07-28,"1700_1900",7,"2013",1.239,3133.583,2291.083,10,1,TRUE,686.5,FALSE,13,40
"14117","Violet-tailed Sylph","Psammisia ulbrichiana","750",17,102,0,2015-05-27,"1900_2100",5,"2015",1.239,1790.4,1466,247.0833,1,FALSE,686.5,FALSE,13,40
"14118","Violet-tailed Sylph","Psammisia ulbrichiana","619",17,102,0,2013-06-05,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14119","Violet-tailed Sylph","Psammisia ulbrichiana","954",17,102,2,2013-07-23,"1900_2100",7,"2013",1.239,8771.986,6886.819,589,1,TRUE,686.5,FALSE,13,40
"14120","Violet-tailed Sylph","Psammisia ulbrichiana","1293",17,102,0,2013-06-25,"2300_2500",6,"2013",1.239,15326.83,11924.75,1865.292,1,TRUE,686.5,TRUE,13,40
"14121","Violet-tailed Sylph","Psammisia ulbrichiana","747",17,102,0,2014-05-11,"1500_1700",5,"2014",1.239,1046.25,766.25,77.16667,1,FALSE,686.5,FALSE,13,40
"14122","Violet-tailed Sylph","Psammisia ulbrichiana","949",17,102,1,2015-06-24,"1900_2100",6,"2015",1.239,2438,2031,262.25,1,TRUE,686.5,FALSE,13,40
"14123","Violet-tailed Sylph","Psammisia ulbrichiana","748",17,102,0,2015-05-26,"1500_1700",5,"2015",1.239,1993.8,1570.2,163.8333,1,TRUE,686.5,FALSE,13,40
"14124","Violet-tailed Sylph","Psammisia ulbrichiana","1181",17,102,0,2015-06-23,"2100_2300",6,"2015",1.239,2523.25,2337.25,295,1,TRUE,686.5,FALSE,13,40
"14125","Violet-tailed Sylph","Psammisia ulbrichiana","759",17,102,0,2013-07-24,"1700_1900",7,"2013",1.239,3257.444,2406.944,294.3333,1,TRUE,686.5,FALSE,13,40
"14126","Violet-tailed Sylph","Psammisia ulbrichiana","761",17,102,0,2013-07-26,"1700_1900",7,"2013",1.239,3257.444,2406.944,294.3333,1,TRUE,686.5,FALSE,13,40
"14127","Violet-tailed Sylph","Psammisia ulbrichiana","1207",17,102,0,2015-07-14,"1900_2100",7,"2015",1.239,2405.417,1939.75,286,1,TRUE,686.5,FALSE,13,40
"14128","Violet-tailed Sylph","Psammisia ulbrichiana","406",17,102,0,2013-06-04,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14129","Violet-tailed Sylph","Psammisia ulbrichiana","1296",17,102,0,2013-07-30,"1700_1900",7,"2013",1.239,3316.833,2472.333,10,1,TRUE,686.5,FALSE,13,40
"14130","Violet-tailed Sylph","Psammisia ulbrichiana","752",17,102,0,2015-03-25,"1900_2100",3,"2015",1.239,906.75,290,23.5,1,FALSE,686.5,FALSE,13,40
"14131","Violet-tailed Sylph","Psammisia ulbrichiana","1006",17,102,0,2013-07-29,"1700_1900",7,"2013",1.239,3133.583,2291.083,10,1,TRUE,686.5,FALSE,13,40
"14132","Violet-tailed Sylph","Psammisia ulbrichiana","751",17,102,0,2015-06-23,"2100_2300",6,"2015",1.239,2523.25,2337.25,295,1,TRUE,686.5,FALSE,13,40
"14133","Violet-tailed Sylph","Psammisia ulbrichiana","1292",17,102,0,2015-06-23,"2300_2500",6,"2015",1.239,1714.75,1592,170.5,1,TRUE,686.5,FALSE,13,40
"14134","Violet-tailed Sylph","Psammisia ulbrichiana","1295",17,102,0,2013-07-29,"1700_1900",7,"2013",1.239,3133.583,2291.083,10,1,TRUE,686.5,FALSE,13,40
"14135","Violet-tailed Sylph","Psammisia ulbrichiana","1182",17,102,0,2015-06-09,"2100_2300",6,"2015",1.239,2032.25,1879,216.0833,1,TRUE,686.5,FALSE,13,40
"14136","Violet-tailed Sylph","Psammisia ulbrichiana","757",17,102,0,2013-06-15,"1900_2100",6,"2013",1.239,12214.57,9535.486,1378.5,1,TRUE,686.5,TRUE,13,40
"14137","Violet-tailed Sylph","Psammisia ulbrichiana","762",17,102,0,2014-07-08,"1300_1500",7,"2014",1.239,2429.333,1590.667,23.66667,1,TRUE,686.5,FALSE,13,40
"14138","Violet-tailed Sylph","Psammisia ulbrichiana","951",17,102,1,2015-03-25,"1900_2100",3,"2015",1.239,906.75,290,23.5,1,FALSE,686.5,FALSE,13,40
"14139","Violet-tailed Sylph","Psammisia ulbrichiana","988",17,102,0,2013-07-23,"1900_2100",7,"2013",1.239,8771.986,6886.819,589,1,TRUE,686.5,FALSE,13,40
"14140","Violet-tailed Sylph","Psammisia ulbrichiana","1291",17,102,0,2015-06-24,"2300_2500",6,"2015",1.239,1714.75,1592,170.5,1,TRUE,686.5,FALSE,13,40
"14141","Violet-tailed Sylph","Psammisia ulbrichiana","755",17,102,0,2013-06-07,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14142","Violet-tailed Sylph","Psammisia ulbrichiana","760",17,102,0,2013-07-25,"1700_1900",7,"2013",1.239,3257.444,2406.944,294.3333,1,TRUE,686.5,FALSE,13,40
"14143","Violet-tailed Sylph","Psammisia ulbrichiana","404",17,102,0,2014-06-04,"1900_2100",6,"2014",1.239,1389.8,1051.4,199.5,1,FALSE,686.5,FALSE,13,40
"14144","Violet-tailed Sylph","Psammisia ulbrichiana","955",17,102,1,2014-11-30,"1500_1700",11,"2014",1.239,3655.833,2607.083,0,1,TRUE,686.5,FALSE,13,40
"14145","Violet-tailed Sylph","Psammisia ulbrichiana","168",17,102,0,2013-06-04,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14146","Violet-tailed Sylph","Psammisia ulbrichiana","952",17,102,2,2015-07-14,"1900_2100",7,"2015",1.239,2405.417,1939.75,286,1,TRUE,686.5,FALSE,13,40
"14147","Violet-tailed Sylph","Psammisia ulbrichiana","1184",17,102,0,2013-07-29,"1700_1900",7,"2013",1.239,3133.583,2291.083,10,1,TRUE,686.5,FALSE,13,40
"14148","Violet-tailed Sylph","Psammisia ulbrichiana","756",17,102,0,2013-06-08,"1500_1700",6,"2013",1.239,736.6111,714.6111,252.1667,1,FALSE,686.5,FALSE,13,40
"14149","Violet-tailed Sylph","Psammisia ulbrichiana","758",17,102,0,2013-06-16,"1900_2100",6,"2013",1.239,12214.57,9535.486,1378.5,1,TRUE,686.5,TRUE,13,40
"14150","Violet-tailed Sylph","Renealmia sessilifolia","1297",17,104,0,2015-04-08,"2100_2300",4,"2015",0.917,530,298.75,0,1,FALSE,686.5,FALSE,13,41
"14151","Violet-tailed Sylph","Renealmia sessilifolia","1298",17,104,0,2014-02-27,"2100_2300",2,"2014",0.917,523.8333,222.8333,0,1,FALSE,686.5,FALSE,13,41
"14152","Violet-tailed Sylph","Renealmia sessilifolia","956",17,104,1,2015-10-07,"2100_2300",10,"2015",0.917,7592.333,7419.333,0,1,TRUE,686.5,FALSE,13,41
"14153","Violet-tailed Sylph","Renealmia sessilifolia","763",17,104,0,2014-03-25,"1700_1900",3,"2014",0.917,555.55,236.35,7,1,FALSE,686.5,FALSE,13,41
"14154","Violet-tailed Sylph","Renealmia sessilifolia","958",17,104,3,2014-06-04,"1700_1900",6,"2014",0.917,1281.3,946.75,10.06667,1,FALSE,686.5,FALSE,13,41
"14155","Violet-tailed Sylph","Renealmia sessilifolia","410",17,104,0,2014-12-09,"1500_1700",12,"2014",0.917,3162.667,1870,12.83333,1,TRUE,686.5,FALSE,13,41
